DatasetID,Ref_L,Ref_a,Ref_b,Sam_L,Sam_a,Sam_b,dV,dV_scaled,dE,Ratio,F,Is_Outlier
Fere,60.2800000022,32.0246128839,63.3772241156,61.3400000039,35.7234085935,63.7175192387,4.861111382,3.27270360302,3.0729565056,0.938965723253,1.48535033161,False
Fere,60.2800000022,32.0246128839,63.3772241156,62.8499999994,32.16584005,65.4864630216,5.699327068,3.83702547926,2.9509394873,0.769069557462,1.48535033161,False
Fere,60.2800000022,32.0246128839,63.3772241156,64.7199999983,29.6117182753,64.936460047,6.986875761,4.70385713883,4.74621971411,1.00900592302,1.48535033161,False
Fere,60.2800000022,32.0246128839,63.3772241156,65.6000000006,27.2480522172,65.5545473063,8.21754639,5.53239610557,6.15658851966,1.11282496809,1.48535033161,False
Fere,60.2800000022,32.0246128839,63.3772241156,65.3899999974,25.5746654248,65.5087373636,7.848086543,5.28366027596,6.55949832542,1.24146859995,1.48535033161,False
Fere,60.2800000022,32.0246128839,63.3772241156,62.6599999983,25.0860978264,64.4774347016,7.21316886,4.85620712266,5.16403444664,1.06338842562,1.48535033161,False
Fere,60.2800000022,32.0246128839,63.3772241156,62.689999998,31.1502136027,69.2905171548,6.414746885,4.3186760379,3.99714125981,0.925547835663,1.48535033161,False
Fere,60.2800000022,32.0246128839,63.3772241156,64.3200000004,30.1048753579,67.6819720122,7.370152476,4.96189506217,4.91680842817,0.99091342452,1.48535033161,False
Fere,60.2800000022,32.0246128839,63.3772241156,63.9900000037,29.7793582726,63.6967100714,7.326082784,4.93222550135,3.86034957963,0.782679051997,1.48535033161,False
Fere,60.2800000022,32.0246128839,63.3772241156,63.8300000032,30.2598945922,61.8863801557,6.656702878,4.48157093741,3.54515111486,0.791050987338,1.48535033161,False
Fere,60.2800000022,32.0246128839,63.3772241156,62.8000000008,30.879691369,58.6469901093,6.347936724,4.27369664174,3.07550665915,0.719636164418,1.48535033161,False
Fere,60.2800000022,32.0246128839,63.3772241156,61.1099999988,31.1776097867,57.9057742271,3.930651711,2.64627921599,2.55236165266,0.964509579049,1.48535033161,False
Fere,60.2800000022,32.0246128839,63.3772241156,59.5299999965,31.9530873669,56.8681181422,2.531547015,1.70434338696,3.2467731726,1.90499942525,1.48535033161,False
Fere,60.2800000022,32.0246128839,63.3772241156,58.9200000014,37.5454879262,62.7803828987,4.730910162,3.18504669325,4.03626021097,1.26725307341,1.48535033161,False
Fere,60.2800000022,32.0246128839,63.3772241156,59.8299999976,36.5779097035,63.8943547543,3.806799074,2.56289643796,3.20093517789,1.248952213,1.48535033161,False
Fere,60.2800000022,32.0246128839,63.3772241156,60.6399999962,36.0403341188,66.0240682939,3.506995108,2.36105586229,3.0708616487,1.30063066179,1.48535033161,False
Fere,60.2800000022,32.0246128839,63.3772241156,61.3799999985,34.386395446,66.675799283,3.356273381,2.25958368849,2.62322350368,1.16093221819,1.48535033161,False
Fere,60.2800000022,32.0246128839,63.3772241156,62.3700000013,32.360646685,68.2439612182,4.64701555,3.12856532975,3.34107118084,1.06792437705,1.48535033161,False
Fere,60.2800000022,32.0246128839,63.3772241156,62.5800000028,29.8248288022,69.0397069351,5.859738075,3.94502088181,4.08533314566,1.03556692551,1.48535033161,False
Fere,60.2800000022,32.0246128839,63.3772241156,62.8900000027,27.7068338317,69.0527991111,5.94336606,4.00132274086,5.0112432696,1.25239666834,1.48535033161,False
Fere,60.2800000022,32.0246128839,63.3772241156,62.179999997,26.078857983,66.9005020764,5.008766677,3.37211132648,4.91580583374,1.45778278289,1.48535033161,False
Fere,60.2800000022,32.0246128839,63.3772241156,61.2600000018,24.9718674074,64.3375615,5.933352237,3.99458101617,4.97934104529,1.24652398465,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.8900000055,19.6454390518,-26.5758410788,1.902633046,1.28093218516,1.1768687758,0.918759626336,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,46.5799999979,19.5081634003,-26.1763093063,3.625586142,2.440896309,1.64447537484,0.673717834212,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,46.8700000008,18.6371912558,-26.3350366659,3.677564998,2.47589065,1.49269638402,0.602892693997,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,46.64,18.7394715212,-26.5425318874,4.209546809,2.83404306676,1.28105061769,0.452022283188,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,46.7600000033,18.648378611,-25.9980593957,3.575839289,2.40740464583,1.48583709849,0.617194579676,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,46.5099999982,17.8531817236,-26.1240175069,3.344343381,2.25155191326,1.06687932248,0.47384176052,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.9999999973,17.6094447559,-26.1426140427,1.76278743,1.18678226442,0.634494990486,0.534634708917,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,46.4399999989,18.6519070595,-25.2204472434,2.929294583,1.9721236941,1.56748518482,0.794820928072,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,46.8999999992,18.6069372535,-26.4370738341,3.613243794,2.43258692385,1.49292827869,0.613720424153,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,46.7600000033,18.7481227982,-26.1703419455,3.597567743,2.42203315032,1.46982271428,0.606854911992,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,46.7200000021,18.7585382606,-26.6153237297,3.550467931,2.39032358592,1.34477999055,0.562593281709,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,46.3500000033,18.6628738664,-27.6404536515,3.151793723,2.12191942596,1.03029530373,0.485548740036,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,46.3999999986,18.4329109378,-27.4591943359,2.004184353,1.34930077461,1.01723406582,0.753897192505,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.9000000036,18.7177078575,-27.488156626,1.002183047,0.674711565126,0.641998298503,0.951515183208,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.6700000058,19.5281717995,-26.2869887049,1.134666831,0.763905192502,1.13978800241,1.49205426747,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.4900000043,19.6498495891,-26.3537616517,1.066607947,0.718085103765,1.14709302842,1.59743326022,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.5000000036,19.8691765509,-25.3304321575,2.547892131,1.71534760304,1.80126778246,1.05008907773,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.6899999996,18.4606885464,-25.1220109743,0.954184218,0.642396744859,1.21876821448,1.89722040816,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.4300000043,18.7129158491,-25.4605571743,0.955767139,0.643462433516,1.08479180254,1.68586656507,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.6899999996,18.6402280525,-25.233487908,0.60284442,0.405860090493,1.22878527344,3.02760804086,1.48535033161,True
Fere,45.4099999977,18.1745177961,-26.7775489282,45.5099999974,17.6248221011,-25.3914692675,0.494351234,0.332817937614,0.77681409918,2.3340511775,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.3999999999,17.8753954974,-26.3111411365,0.899714339,0.60572534294,0.261337478854,0.431445508925,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.5099999974,17.5948988829,-26.4758358606,1.142370264,0.76909146596,0.320477472292,0.416696175262,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,46.4099999972,20.7668146352,-26.3851934963,3.997603127,2.69135371093,2.16590462693,0.804764018246,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,47.22,19.6806459919,-26.3634075399,4.546229747,3.06071210963,2.14425277673,0.700573167266,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,47.9200000044,19.3537460656,-26.166792582,5.40013952,3.63559990198,2.65373874862,0.729931461152,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,47.6899999965,18.5882519456,-26.3641535497,4.96914268,3.34543479357,2.21707942321,0.662717870776,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,47.7799999966,17.7992804975,-26.4067740816,5.222197353,3.51580178889,2.20252685707,0.626465025425,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,47.2099999948,17.8554376553,-26.3125047228,4.509666148,3.03609596473,1.67946868988,0.553167195435,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,46.5799999979,17.0544563618,-26.2573834442,3.763766177,2.53392489092,1.18032008596,0.465807052997,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,46.4499999997,18.6019247251,-24.4099373634,3.267835986,2.20004393338,1.97452199028,0.897492072919,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,47.7299999978,18.7274527181,-25.807694834,4.805942819,3.2355618178,2.38341257768,0.736630208878,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,47.4999999984,18.9095283422,-27.1502279849,5.440817102,3.6629857524,2.05138375055,0.560030502221,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,47.3800000036,18.8210817399,-27.3906724438,4.183352039,2.81640765143,1.93212836718,0.686025819521,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,46.7300000022,18.8083000636,-27.9836812977,4.433927791,2.98510573341,1.44313369514,0.483444750043,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,46.0499999973,18.6262841479,-28.4746529836,3.210027306,2.16112471091,1.17244493888,0.542516094959,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.7200000026,19.4777484108,-27.4029155805,2.030936553,1.36731147513,0.815306076401,0.596284088322,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.3399999985,20.678868711,-26.107066825,2.24511908,1.51150811511,1.90600705484,1.26099690487,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.3500000037,20.04039562,-25.3978996112,3.216099109,2.16521250278,1.85444793367,0.856473870947,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.4500000036,19.670239491,-24.6604130558,2.145697107,1.44457308242,2.06346474915,1.42842530729,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.48,19.2210599143,-24.1138571075,3.120806714,2.10105767481,2.16364407025,1.02978804256,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.5099999974,18.3030825691,-24.3071026791,2.283382146,1.53726841231,1.64902857641,1.07270048822,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.6700000058,17.5332880742,-24.7364458082,1.253014867,0.843582042792,1.17836139669,1.39685452856,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.7699999966,17.1332087197,-25.083325861,0.404334643,0.272215001671,0.97540049207,3.58319889089,1.48535033161,True
Fere,45.4099999977,18.1745177961,-26.7775489282,45.590000001,16.6963190668,-25.9000345878,1.451579275,0.97726391149,0.811598991797,0.830480878558,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.6499999952,17.1943784182,-26.5094796124,2.292927173,1.54369452392,0.578598381143,0.37481404007,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,47.0799999952,22.2555897265,-26.2993610133,5.993606341,4.03514660041,3.42452633491,0.848674577167,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,48.8899999983,21.5673457948,-26.3412616528,6.702243135,4.51223054412,4.26746228898,0.945754488219,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,49.6100000023,20.7814020916,-26.5302118346,7.212272572,4.85560370407,4.5255973004,0.932035968381,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,50.1500000028,18.9501292066,-26.3704300453,8.522396314,5.73763383132,4.57112774982,0.796692135505,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,49.4700000016,17.1123597486,-26.3952254379,6.980208405,4.69936839577,3.78075364359,0.804523783875,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,48.6900000061,16.1534417287,-26.3771687935,6.196091954,4.1714683884,3.15632956705,0.756647125944,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,47.2399999963,15.3415533555,-26.4449446748,5.400354804,3.63574484018,2.279133629,0.626868421516,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,47.0399999989,18.7749586625,-22.3258022675,5.519094693,3.71568550231,3.46404855768,0.932277114285,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,49.6799999941,18.9353628513,-24.3428306031,7.753306839,5.21985061302,4.4916527549,0.860494502216,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,50.049999995,19.1008481522,-26.4694577705,7.189512888,4.84028093239,4.49601651656,0.928875116829,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,49.6600000006,18.9555321765,-28.5480885023,8.407334513,5.66016941195,4.1710049088,0.736904605716,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,48.1700000056,18.7924220206,-30.2161525977,7.064089801,4.7558408617,3.35633267228,0.705728549353,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,46.5199999965,18.7607435776,-30.7252063245,5.561079393,3.74395135926,2.6616272092,0.710913939257,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.6000000036,18.6811180984,-30.5721632786,3.339551157,2.24832558753,2.36548772976,1.05211084323,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.3699999932,22.3143425888,-25.3375570164,4.166640565,2.80515678782,3.31552973681,1.18194097072,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.3699999932,22.134803057,-23.8174169237,5.074474802,3.41634878588,3.95222731041,1.1568570887,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.3399999985,21.3870524508,-22.6918187638,4.752111123,3.19932006738,4.12758707384,1.29014508924,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.2599999966,20.0014903903,-21.889359701,5.225650703,3.51812672862,3.8805575964,1.10301813884,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.4199999948,18.0946122025,-22.095748971,4.121811836,2.77497621153,2.9795241632,1.07371160546,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.4500000036,16.5183231831,-22.6132910616,3.06014544,2.06021796668,2.31630880405,1.1243027881,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.6000000036,15.4494064304,-23.5592503494,1.852189491,1.24697147305,1.89407000394,1.51893611432,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.8299999954,14.9182262071,-25.206326051,3.120519537,2.10086433523,1.78088428282,0.847691234961,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.590000001,18.4318678972,-26.5080906231,4.34465268,2.92500199283,0.354522285745,0.121204117677,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,48.7199999971,25.2797040592,-26.7629654571,8.149128326,5.48633420183,5.98927940482,1.09167235981,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,51.6699999992,24.2497341916,-26.6893768088,10.06499769,6.77617763016,7.58088216032,1.11875493443,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,53.270000004,22.0377197478,-26.675744694,10.15933133,6.83968698415,8.16990433789,1.19448512144,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,53.7200000038,19.7087182989,-26.7165647929,10.43794788,7.02726330475,8.0612977984,1.1471461149,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,53.1599999953,16.8422605744,-26.5718556002,9.368617927,6.30734563263,7.28180757825,1.15449636065,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,51.4299999949,14.2081409369,-26.5014041191,9.465392645,6.37249842248,5.92634017076,0.929986918452,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,48.8999999954,12.7099517833,-26.6657896954,8.368242717,5.63385117903,4.50006478814,0.798754643164,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,48.6900000061,19.2754347817,-18.7866026341,7.880120046,5.30522657067,6.32759161403,1.19270902566,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,53.3700000009,19.2138566352,-23.2628115928,11.30186801,7.60889048832,8.08490266465,1.06255999834,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,53.8700000003,19.4577038951,-26.6389630868,10.3451199,6.96476762408,8.16935920082,1.17295502761,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,53.0900000049,19.5760230917,-29.6003810211,9.993452086,6.72801013562,7.54431878131,1.12132987752,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,51.5899999989,19.2933302071,-32.4640571753,9.43563445,6.35246396033,6.85161953063,1.07857668669,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,49.0000000005,18.6635770752,-33.5695406286,7.931678218,5.33993768959,5.55643319995,1.04054270348,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.8799999952,18.0795655886,-34.5715464473,5.577016564,3.75468092969,5.31858028905,1.41651990905,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.0699999988,26.2774947441,-26.9926319725,7.046673657,4.74411558475,5.30544534909,1.11832126649,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.3199999974,25.3670660196,-23.5629027656,6.839515236,4.60464786687,6.1121628848,1.32738985945,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.2000000056,24.4607170562,-20.185413817,7.507756457,5.05453582043,7.23690801383,1.43176510582,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.1400000011,21.9976972714,-19.0591211866,7.139619726,4.80669076787,6.51346692004,1.35508341073,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.4099999977,18.9026503448,-18.011407772,5.861074984,3.9459209449,5.78736922817,1.46667135733,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.4500000036,16.1692185348,-18.9345520633,4.403803325,2.96482468229,4.47032173689,1.50778619849,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.6299999995,13.5240128524,-19.8609372993,3.730174049,2.51130926464,3.87123730296,1.54152153121,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.6200000034,12.3072440454,-23.1746111836,4.824248456,3.24788593865,3.21462671716,0.989759732293,1.48535033161,False
Fere,45.4099999977,18.1745177961,-26.7775489282,45.9200000017,10.638208176,-26.3637159512,6.664356523,4.4867236915,4.63627120654,1.03333111761,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,41.0999999943,33.6424930221,24.571214953,0.710885854,0.478598105021,0.821923759646,1.71735690347,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,41.4600000072,33.4390350444,24.2689873965,2.290314759,1.54193573749,0.836058429978,0.542213536953,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,42.0400000016,33.0536118401,24.2555606602,3.097205457,2.08516832096,1.08173050323,0.51877370875,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,42.0199999939,32.4753161203,24.7931398015,1.551181494,1.04432029333,0.95031889195,0.909987958696,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,41.9599999956,32.2166428248,24.4296951563,2.034031361,1.36939502939,0.865189815449,0.6318044077,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,41.5499999946,31.5828008639,23.800727622,0.270432731,0.182066631181,0.806482761478,4.42960226289,1.48535033161,True
Fere,41.0100000007,32.4964272343,24.5226270822,41.3299999943,31.4256359785,24.5658905602,1.517490925,1.02163839244,0.756301192761,0.740282665916,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,41.4799999937,32.4613215716,25.1502056292,1.840748976,1.23926923961,0.54233788105,0.437627162619,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,41.8499999959,32.177958039,24.7768066911,1.24803361,0.840228452132,0.790185103919,0.940440783592,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,42.5699999974,32.0303771491,24.7601390368,4.366037415,2.93939909131,1.44050054859,0.490066337998,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,42.3600000024,32.0127438238,24.4812409623,3.999246792,2.69246029499,1.23788088941,0.459758270796,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,41.7900000049,31.8394893707,24.0789312361,0.500226402,0.336773346567,0.803369734918,2.38549084453,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,41.7399999955,32.1691965391,23.6341809382,1.75148075,1.1791701343,0.76823299389,0.651503096581,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,41.0999999943,32.36576743,23.4969826255,0.253508609,0.170672604035,0.491830270597,2.88171773893,1.48535033161,True
Fere,41.0100000007,32.4964272343,24.5226270822,40.9999999942,33.5937235389,24.7458124452,0.71747688,0.483035459536,0.776860826856,1.60828943615,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,40.4100000053,33.9593081746,25.6918232697,0.928756454,0.62527771007,1.19867788709,1.91703281244,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,40.6799999992,33.6471240677,25.6551700867,0.803965094,0.541262944433,0.964522964305,1.78198595383,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,40.3199999971,32.9927819596,26.3830368845,0.698128979,0.47000964294,1.05679608051,2.24845616763,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,40.9699999991,32.9157938596,25.8106050033,0.329668838,0.221946857239,0.671078695807,3.02360080316,1.48535033161,True
Fere,41.0100000007,32.4964272343,24.5226270822,40.990000002,32.686161678,25.5061139964,0.329554901,0.221870150083,0.480255488355,2.16457909356,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,42.0,32.3259203561,26.060386208,2.755453638,1.85508669528,1.20435269001,0.64921639138,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,40.6599999994,31.6225376362,25.4833505332,0.59245712,0.39886692546,0.839575337959,2.10490086886,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,40.9099999979,31.5200368272,24.606016171,0.417899256,0.281347266774,0.700085241581,2.48833141195,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,40.9099999979,34.5223368313,24.4438678922,1.741651526,1.17255268938,1.41177035631,1.2040144286,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,41.9499999932,33.9822251971,24.2880469065,3.468433211,2.33509437955,1.45772679701,0.624268898841,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,42.679999993,32.8171433135,24.2711477516,5.1664221,3.47825155457,1.59076813464,0.457347063513,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,42.8900000017,32.036823093,24.8540738662,3.441045794,2.31665602436,1.73787315946,0.750164522133,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,41.8400000058,31.4000636185,24.5439500551,3.430840699,2.30978552735,0.99102260498,0.429053950353,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,40.9199999974,30.8616149547,24.7172616117,1.526807623,1.02791078341,1.15250895413,1.12121496606,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,40.9099999979,30.8517507968,24.6870903068,1.526807623,1.02791078341,1.16075223369,1.12923441648,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,43.2099999931,31.6143690592,25.7384815208,4.906126897,3.30300993146,2.15497305161,0.652427057844,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,43.4399999985,31.8412445893,24.7704017532,5.387712116,3.62723325356,2.23742494823,0.616840658381,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,43.6499999982,32.1680848681,24.0966787128,5.128876999,3.45297462145,2.41318612345,0.698871665162,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,43.4399999985,31.6517306651,23.4833498136,5.251545687,3.53556031547,2.251434704,0.636797141927,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,43.16,31.7545622486,23.3986232767,5.247308657,3.53270776957,2.00651004456,0.56798076021,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,42.2000000075,32.0045336472,22.6101054562,3.33207364,2.24329141018,1.37179412759,0.611509553048,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,41.2500000061,32.1845738552,21.9632358611,1.155653672,0.77803441209,1.23274868848,1.58443980025,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,40.8600000067,34.463041644,24.4450253865,1.387991983,0.934454285608,1.36630152303,1.46213843103,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,40.8600000067,34.9517881401,25.7928829289,1.431959155,0.964054825672,1.8171620043,1.88491562504,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,40.3000000072,34.0901885484,26.8294076522,1.285169654,0.865229990967,1.57973309605,1.82579558331,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,40.8600000067,33.1563927932,26.6238928412,0.831261738,0.559640187443,1.07934755572,1.9286455475,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,40.6099999954,32.0519889417,26.6702172706,0.845812971,0.569436686418,1.09672957117,1.92599036438,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,40.5099999933,31.9533474283,26.5711895491,0.855812971,0.576169104883,1.11403405032,1.93351924093,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,41.0100000007,30.8007760614,25.7995447541,1.865183644,1.25571968061,1.31106893922,1.04407771851,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,40.8899999951,30.8419969348,25.0523869142,1.367249896,0.920489844655,1.19072774254,1.29358053155,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,41.7599999948,30.0643736919,24.8802328191,3.119631617,2.10026655033,1.72582858136,0.821718834253,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,42.8099999979,36.2668587358,24.5417635373,5.135968082,3.45774863526,3.36818679826,0.974098222154,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,44.3399999932,35.0730068788,24.698895837,6.15747206,4.14546785965,3.84054730772,0.926444839942,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,45.7699999966,33.5909995235,24.3820325373,7.524603239,5.06587777905,4.61552033682,0.911099820825,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,46.1099999988,31.3130830956,24.7795323923,7.494580943,5.04566551306,4.70607061044,0.932695716406,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,46.0400000011,29.3189711648,24.5379304493,7.719769695,5.19727200427,4.85475870818,0.934097485025,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,44.5999999988,28.7862562196,24.7638168401,6.430484653,4.32927136189,3.87910270442,0.896017454246,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,42.8800000052,28.1469100395,25.2596760591,5.758946921,3.87716405918,3.23941933061,0.835512575988,1.48535033161,False
Fere,41.0100000007,32.4964272343,24.5226270822,41.3800000005,30.5672846087,28.8413938688,2.144376424,1.44368394336,2.43236631091,1.68483297338,1.48535033161,False
